filename,caption
scene-0727_28.mp4,"A realistic driving scene, on a dry asphalt road, in an urban environment."
scene-0727_3.mp4,A realistic driving scene.
scene-0727_4.mp4,A realistic driving scene.
scene-0727_5.mp4,A realistic driving scene.
scene-0727_6.mp4,A realistic driving scene.
scene-0727_7.mp4,"A realistic driving scene, during day light, in clear weather."
scene-0727_8.mp4,A realistic driving scene.
scene-0727_9.mp4,"A realistic driving scene, on a dry asphalt road, with moderate traffic."
scene-0728_0.mp4,"A realistic driving scene, in clear weather, in an urban environment."
scene-0728_1.mp4,A realistic driving scene.
scene-0728_10.mp4,A realistic driving scene.
scene-0728_11.mp4,A realistic driving scene.
scene-0728_12.mp4,A realistic driving scene.
scene-0728_13.mp4,A realistic driving scene.
scene-0728_14.mp4,"A realistic driving scene, with moderate traffic."
scene-0728_15.mp4,"A realistic driving scene, on a dry asphalt road."
scene-0728_16.mp4,A realistic driving scene.
scene-0728_17.mp4,"A realistic driving scene, during day light, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0728_18.mp4,A realistic driving scene.
scene-0728_19.mp4,A realistic driving scene.
scene-0728_2.mp4,"A realistic driving scene, in clear weather, with moderate traffic."
scene-0728_20.mp4,A realistic driving scene.
scene-0728_21.mp4,A realistic driving scene.
scene-0728_22.mp4,"A realistic driving scene, during day light, in an urban environment."
scene-0728_23.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0728_24.mp4,"A realistic driving scene, in clear weather, with moderate traffic."
scene-0728_25.mp4,A realistic driving scene.
scene-0728_26.mp4,A realistic driving scene.
scene-0728_27.mp4,A realistic driving scene.
scene-0728_28.mp4,A realistic driving scene.
scene-0728_3.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, in an urban environment."
scene-0728_4.mp4,"A realistic driving scene, during day light, on a dry asphalt road, with moderate traffic."
scene-0728_5.mp4,"A realistic driving scene, with moderate traffic."
scene-0728_6.mp4,"A realistic driving scene, in clear weather, in an urban environment, with moderate traffic."
scene-0728_7.mp4,A realistic driving scene.
scene-0728_8.mp4,"A realistic driving scene, during day light, in clear weather, with moderate traffic."
scene-0728_9.mp4,A realistic driving scene.
scene-0730_0.mp4,"A realistic driving scene, during day light, in clear weather, with moderate traffic."
scene-0730_1.mp4,A realistic driving scene.
scene-0730_10.mp4,A realistic driving scene.
scene-0730_11.mp4,A realistic driving scene.
scene-0730_12.mp4,A realistic driving scene.
scene-0730_13.mp4,A realistic driving scene.
scene-0730_14.mp4,A realistic driving scene.
scene-0730_15.mp4,"A realistic driving scene, in an urban environment, with moderate traffic."
scene-0730_16.mp4,"A realistic driving scene, during day light, in an urban environment, with moderate traffic."
scene-0730_17.mp4,A realistic driving scene.
scene-0730_18.mp4,"A realistic driving scene, on a dry asphalt road."
scene-0730_19.mp4,"A realistic driving scene, in an urban environment."
scene-0730_2.mp4,A realistic driving scene.
scene-0730_20.mp4,A realistic driving scene.
scene-0730_21.mp4,A realistic driving scene.
scene-0730_22.mp4,"A realistic driving scene, during day light, in clear weather, in an urban environment, with moderate traffic."
scene-0730_23.mp4,A realistic driving scene.
scene-0730_24.mp4,A realistic driving scene.
scene-0730_25.mp4,A realistic driving scene.
scene-0730_26.mp4,A realistic driving scene.
scene-0730_27.mp4,A realistic driving scene.
scene-0730_28.mp4,"A realistic driving scene, in clear weather, in an urban environment, with moderate traffic."
scene-0730_3.mp4,"A realistic driving scene, during day light, on a dry asphalt road, in an urban environment."
scene-0730_4.mp4,"A realistic driving scene, in clear weather, in an urban environment."
scene-0730_5.mp4,A realistic driving scene.
scene-0730_6.mp4,"A realistic driving scene, on a dry asphalt road, in an urban environment."
scene-0730_7.mp4,"A realistic driving scene, during day light, on a dry asphalt road."
scene-0730_8.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, in an urban environment."
scene-0730_9.mp4,"A realistic driving scene, during day light, in clear weather, in an urban environment."
scene-0731_0.mp4,A realistic driving scene.
scene-0731_1.mp4,A realistic driving scene.
scene-0731_10.mp4,A realistic driving scene.
scene-0731_11.mp4,"A realistic driving scene, on a dry asphalt road."
scene-0731_12.mp4,"A realistic driving scene, in an urban environment, with moderate traffic."
scene-0731_13.mp4,"A realistic driving scene, in clear weather, in an urban environment, with moderate traffic."
scene-0731_14.mp4,A realistic driving scene.
scene-0731_15.mp4,"A realistic driving scene, during day light, in an urban environment, with moderate traffic."
scene-0731_16.mp4,A realistic driving scene.
scene-0731_17.mp4,"A realistic driving scene, on a dry asphalt road, in an urban environment."
scene-0731_18.mp4,"A realistic driving scene, during day light, on a dry asphalt road, with moderate traffic."
scene-0731_19.mp4,A realistic driving scene.
scene-0731_2.mp4,"A realistic driving scene, during day light, in clear weather, in an urban environment."
scene-0731_20.mp4,"A realistic driving scene, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0731_21.mp4,A realistic driving scene.
scene-0731_22.mp4,A realistic driving scene.
scene-0731_23.mp4,A realistic driving scene.
scene-0731_24.mp4,"A realistic driving scene, on a dry asphalt road, with moderate traffic."
scene-0731_25.mp4,A realistic driving scene.
scene-0731_26.mp4,A realistic driving scene.
scene-0731_27.mp4,A realistic driving scene.
scene-0731_28.mp4,A realistic driving scene.
scene-0731_3.mp4,A realistic driving scene.
scene-0731_4.mp4,A realistic driving scene.
scene-0731_5.mp4,"A realistic driving scene, during day light, in an urban environment, with moderate traffic."
scene-0731_6.mp4,"A realistic driving scene, in clear weather, in an urban environment."
scene-0731_7.mp4,A realistic driving scene.
scene-0731_8.mp4,"A realistic driving scene, in clear weather, with moderate traffic."
scene-0731_9.mp4,A realistic driving scene.
scene-0733_0.mp4,A realistic driving scene.
scene-0733_1.mp4,"A realistic driving scene, during day light, in an urban environment."
scene-0733_10.mp4,"A realistic driving scene, during day light, with moderate traffic."
scene-0733_11.mp4,A realistic driving scene.
scene-0733_12.mp4,A realistic driving scene.
scene-0733_13.mp4,A realistic driving scene.
scene-0733_14.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road."
scene-0733_15.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road."
scene-0733_16.mp4,A realistic driving scene.
scene-0733_17.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road, in an urban environment."
scene-0733_18.mp4,A realistic driving scene.
scene-0733_19.mp4,A realistic driving scene.
scene-0733_2.mp4,A realistic driving scene.
scene-0733_20.mp4,"A realistic driving scene, during day light, on a dry asphalt road, in an urban environment."
scene-0733_21.mp4,"A realistic driving scene, during day light, in clear weather, with moderate traffic."
scene-0733_22.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road."
scene-0733_23.mp4,A realistic driving scene.
scene-0733_24.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road."
scene-0733_25.mp4,"A realistic driving scene, during day light, with moderate traffic."
scene-0733_26.mp4,"A realistic driving scene, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0733_27.mp4,"A realistic driving scene, in clear weather, with moderate traffic."
scene-0733_28.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0733_3.mp4,"A realistic driving scene, on a dry asphalt road."
scene-0733_4.mp4,"A realistic driving scene, in an urban environment, with moderate traffic."
scene-0733_5.mp4,A realistic driving scene.
scene-0733_6.mp4,A realistic driving scene.
scene-0733_7.mp4,A realistic driving scene.
scene-0733_8.mp4,A realistic driving scene.
scene-0733_9.mp4,A realistic driving scene.
scene-0734_0.mp4,"A realistic driving scene, during day light, in an urban environment, with moderate traffic."
scene-0734_1.mp4,"A realistic driving scene, in clear weather."
scene-0734_10.mp4,A realistic driving scene.
scene-0734_11.mp4,A realistic driving scene.
scene-0734_12.mp4,A realistic driving scene.
scene-0734_13.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road."
scene-0734_14.mp4,"A realistic driving scene, during day light, in clear weather, in an urban environment, with moderate traffic."
scene-0734_15.mp4,A realistic driving scene.
scene-0734_16.mp4,A realistic driving scene.
scene-0734_17.mp4,"A realistic driving scene, during day light, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0734_18.mp4,"A realistic driving scene, during day light, in clear weather."
scene-0734_19.mp4,"A realistic driving scene, during day light, in clear weather."
scene-0734_2.mp4,A realistic driving scene.
scene-0734_20.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road, with moderate traffic."
scene-0734_21.mp4,"A realistic driving scene, during day light, in an urban environment."
scene-0734_22.mp4,"A realistic driving scene, in an urban environment."
scene-0734_23.mp4,A realistic driving scene.
scene-0734_24.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road, with moderate traffic."
scene-0734_25.mp4,"A realistic driving scene, in clear weather, in an urban environment, with moderate traffic."
scene-0734_26.mp4,"A realistic driving scene, in an urban environment."
scene-0734_27.mp4,A realistic driving scene.
scene-0734_28.mp4,A realistic driving scene.
scene-0734_3.mp4,A realistic driving scene.
scene-0734_4.mp4,"A realistic driving scene, with moderate traffic."
scene-0734_5.mp4,"A realistic driving scene, in clear weather."
scene-0734_6.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road."
scene-0734_7.mp4,"A realistic driving scene, on a dry asphalt road, in an urban environment."
scene-0734_8.mp4,A realistic driving scene.
scene-0734_9.mp4,A realistic driving scene.
scene-0735_0.mp4,A realistic driving scene.
scene-0735_1.mp4,"A realistic driving scene, during day light, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0735_10.mp4,A realistic driving scene.
scene-0735_11.mp4,"A realistic driving scene, during day light, in clear weather."
scene-0735_12.mp4,A realistic driving scene.
scene-0735_13.mp4,"A realistic driving scene, in an urban environment, with moderate traffic."
scene-0735_14.mp4,"A realistic driving scene, in an urban environment, with moderate traffic."
scene-0735_15.mp4,A realistic driving scene.
scene-0735_16.mp4,"A realistic driving scene, in clear weather, in an urban environment, with moderate traffic."
scene-0735_17.mp4,"A realistic driving scene, with moderate traffic."
scene-0735_18.mp4,"A realistic driving scene, during day light, in an urban environment, with moderate traffic."
scene-0735_19.mp4,A realistic driving scene.
scene-0735_2.mp4,"A realistic driving scene, on a dry asphalt road, in an urban environment."
scene-0735_20.mp4,A realistic driving scene.
scene-0735_21.mp4,"A realistic driving scene, in clear weather."
scene-0735_22.mp4,A realistic driving scene.
scene-0735_23.mp4,A realistic driving scene.
scene-0735_24.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, with moderate traffic."
